ticket_id,customer_id,ticket_month,reason,resolved_flag
TKT000490,CUST000257,2025-12-01,App/website login issue,1
TKT000491,CUST000257,2025-12-01,Billing dispute,1
TKT000492,CUST000257,2025-12-01,App/website login issue,1
TKT000493,CUST000257,2025-12-01,Billing dispute,1
TKT000494,CUST000259,2025-01-01,General inquiry,1
TKT000495,CUST000259,2025-01-01,Requesting credit limit increase,1
TKT000496,CUST000259,2025-05-01,Fee complaint,0
TKT000497,CUST000259,2025-07-01,Billing dispute,1
TKT000498,CUST000259,2025-09-01,Card not working,1
TKT000499,CUST000259,2025-09-01,Fee complaint,1
TKT000500,CUST000262,2025-01-01,Rewards points issue,1
TKT000501,CUST000262,2025-02-01,Rewards points issue,1
TKT000502,CUST000262,2025-03-01,Fee complaint,1
TKT000503,CUST000262,2025-03-01,Billing dispute,1
TKT000504,CUST000262,2025-03-01,Card not working,1
TKT000505,CUST000262,2025-08-01,Rewards points issue,0
TKT000506,CUST000262,2025-08-01,App/website login issue,0
TKT000507,CUST000262,2025-08-01,App/website login issue,1
TKT000508,CUST000262,2025-09-01,Billing dispute,1
TKT000509,CUST000262,2025-09-01,Billing dispute,0
TKT000510,CUST000262,2025-11-01,Late payment inquiry,1
TKT000511,CUST000262,2025-11-01,Rewards points issue,1
TKT000512,CUST000262,2025-12-01,Fee complaint,1
TKT000513,CUST000263,2025-01-01,Billing dispute,1
TKT000514,CUST000263,2025-02-01,Rewards points issue,1
TKT000515,CUST000263,2025-04-01,Fee complaint,1
TKT000516,CUST000263,2025-07-01,Late payment inquiry,1
TKT000517,CUST000263,2025-08-01,Requesting card cancellation,0
TKT000518,CUST000263,2025-08-01,Fee complaint,1
TKT000519,CUST000263,2025-10-01,Fee complaint,0
TKT000520,CUST000263,2025-10-01,Fee complaint,1
TKT000521,CUST000263,2025-10-01,Billing dispute,1
TKT000522,CUST000263,2025-10-01,Fraud concern,1
TKT000523,CUST000263,2025-12-01,Late payment inquiry,1
TKT000524,CUST000263,2025-12-01,Card not working,0
TKT000525,CUST000264,2025-05-01,App/website login issue,1
TKT000526,CUST000264,2025-05-01,Late payment inquiry,1
TKT000527,CUST000269,2025-01-01,App/website login issue,0
TKT000528,CUST000269,2025-02-01,Requesting card cancellation,1
TKT000529,CUST000269,2025-02-01,Rewards points issue,1
TKT000530,CUST000269,2025-02-01,General inquiry,1
TKT000531,CUST000269,2025-03-01,App/website login issue,0
TKT000532,CUST000269,2025-03-01,Card not working,0
TKT000533,CUST000269,2025-05-01,Billing dispute,1
TKT000534,CUST000269,2025-06-01,Fee complaint,1
TKT000535,CUST000269,2025-07-01,Rewards points issue,0
TKT000536,CUST000269,2025-07-01,Fraud concern,1
TKT000537,CUST000269,2025-08-01,General inquiry,0
TKT000538,CUST000269,2025-08-01,Billing dispute,0
TKT000539,CUST000269,2025-09-01,Rewards points issue,1
TKT000540,CUST000269,2025-09-01,Rewards points issue,0
TKT000541,CUST000269,2025-09-01,Billing dispute,1
TKT000542,CUST000269,2025-09-01,Fee complaint,1
TKT000543,CUST000269,2025-10-01,Billing dispute,1
TKT000544,CUST000271,2025-09-01,Fee complaint,1
TKT000545,CUST000271,2025-09-01,Card not working,0
TKT000546,CUST000272,2025-01-01,Late payment inquiry,0
TKT000547,CUST000272,2025-02-01,Rewards points issue,1
TKT000548,CUST000272,2025-04-01,Fee complaint,1
TKT000549,CUST000272,2025-06-01,Fraud concern,1
TKT000550,CUST000272,2025-07-01,Card not working,1
TKT000551,CUST000272,2025-07-01,Billing dispute,1
TKT000552,CUST000272,2025-09-01,Late payment inquiry,0
TKT000553,CUST000280,2025-06-01,Rewards points issue,1
TKT000554,CUST000284,2025-08-01,General inquiry,1
TKT000555,CUST000284,2025-10-01,Card not working,1
TKT000556,CUST000289,2025-04-01,General inquiry,1
TKT000557,CUST000289,2025-05-01,App/website login issue,1
TKT000558,CUST000289,2025-05-01,Requesting card cancellation,1
TKT000559,CUST000289,2025-07-01,Late payment inquiry,1
TKT000560,CUST000292,2025-01-01,Rewards points issue,1
TKT000561,CUST000292,2025-02-01,Billing dispute,1
TKT000562,CUST000292,2025-02-01,Rewards points issue,1
TKT000563,CUST000292,2025-02-01,App/website login issue,1
TKT000564,CUST000292,2025-04-01,Billing dispute,1
TKT000565,CUST000292,2025-05-01,App/website login issue,1
TKT000566,CUST000292,2025-08-01,General inquiry,0
TKT000567,CUST000292,2025-08-01,Billing dispute,1
TKT000568,CUST000292,2025-11-01,App/website login issue,1
TKT000569,CUST000294,2025-03-01,General inquiry,1
TKT000570,CUST000294,2025-04-01,Billing dispute,1
TKT000571,CUST000294,2025-04-01,Fee complaint,1
TKT000572,CUST000294,2025-04-01,Fraud concern,1
TKT000573,CUST000294,2025-05-01,Billing dispute,1
TKT000574,CUST000294,2025-05-01,Requesting card cancellation,1
TKT000575,CUST000294,2025-06-01,Billing dispute,1
TKT000576,CUST000294,2025-11-01,General inquiry,1
TKT000577,CUST000296,2025-05-01,Card not working,1
TKT000578,CUST000296,2025-05-01,Billing dispute,1
TKT000579,CUST000296,2025-06-01,Requesting card cancellation,0
TKT000580,CUST000296,2025-07-01,Requesting credit limit increase,1
TKT000581,CUST000298,2025-01-01,Requesting card cancellation,1
TKT000582,CUST000298,2025-01-01,Card not working,1
TKT000583,CUST000298,2025-01-01,Billing dispute,1
TKT000584,CUST000298,2025-01-01,Fee complaint,1
TKT000585,CUST000298,2025-03-01,Late payment inquiry,1
TKT000586,CUST000298,2025-03-01,Rewards points issue,1
TKT000587,CUST000298,2025-06-01,Requesting credit limit increase,1
TKT000588,CUST000298,2025-07-01,Billing dispute,1
TKT000589,CUST000298,2025-07-01,Card not working,1
TKT000590,CUST000299,2025-01-01,App/website login issue,1
TKT000591,CUST000299,2025-04-01,Requesting card cancellation,1
TKT000592,CUST000299,2025-04-01,Fee complaint,1
TKT000593,CUST000299,2025-04-01,Billing dispute,1
TKT000594,CUST000299,2025-04-01,App/website login issue,0
TKT000595,CUST000299,2025-05-01,App/website login issue,1
TKT000596,CUST000299,2025-06-01,Fraud concern,1
TKT000597,CUST000299,2025-06-01,Fee complaint,1
TKT000598,CUST000299,2025-06-01,App/website login issue,1
TKT000599,CUST000299,2025-07-01,Billing dispute,1
TKT000600,CUST000299,2025-08-01,Late payment inquiry,1
TKT000601,CUST000299,2025-08-01,Fee complaint,1
TKT000602,CUST000299,2025-10-01,Card not working,1
TKT000603,CUST000299,2025-11-01,Rewards points issue,1
TKT000604,CUST000299,2025-11-01,App/website login issue,1
TKT000605,CUST000299,2025-12-01,Requesting credit limit increase,0
TKT000606,CUST000302,2025-01-01,Requesting credit limit increase,1
TKT000607,CUST000302,2025-05-01,Requesting credit limit increase,0
TKT000608,CUST000302,2025-06-01,Fee complaint,0
TKT000609,CUST000302,2025-07-01,Card not working,1
TKT000610,CUST000302,2025-11-01,Fee complaint,1
TKT000611,CUST000303,2025-04-01,Billing dispute,1
TKT000612,CUST000303,2025-06-01,Billing dispute,0
TKT000613,CUST000306,2025-04-01,Rewards points issue,1
TKT000614,CUST000306,2025-04-01,Requesting card cancellation,0
TKT000615,CUST000306,2025-05-01,Fee complaint,1
TKT000616,CUST000306,2025-05-01,Late payment inquiry,1
TKT000617,CUST000306,2025-05-01,Requesting card cancellation,1
TKT000618,CUST000306,2025-06-01,Billing dispute,1
TKT000619,CUST000307,2025-01-01,Fraud concern,1
TKT000620,CUST000307,2025-02-01,General inquiry,1
TKT000621,CUST000307,2025-03-01,Late payment inquiry,0
TKT000622,CUST000307,2025-03-01,Card not working,1
TKT000623,CUST000307,2025-05-01,App/website login issue,1
TKT000624,CUST000307,2025-05-01,Card not working,1
TKT000625,CUST000307,2025-05-01,Late payment inquiry,1
TKT000626,CUST000307,2025-06-01,Card not working,1
TKT000627,CUST000307,2025-06-01,App/website login issue,1
TKT000628,CUST000307,2025-06-01,Rewards points issue,0
TKT000629,CUST000307,2025-06-01,Card not working,1
TKT000630,CUST000307,2025-08-01,Fee complaint,0
TKT000631,CUST000307,2025-08-01,General inquiry,0
TKT000632,CUST000307,2025-09-01,Late payment inquiry,1
TKT000633,CUST000307,2025-10-01,Rewards points issue,1
TKT000634,CUST000307,2025-11-01,Card not working,1
TKT000635,CUST000307,2025-11-01,Fee complaint,1
TKT000636,CUST000307,2025-12-01,General inquiry,1
TKT000637,CUST000309,2025-01-01,Billing dispute,0
TKT000638,CUST000309,2025-02-01,Fraud concern,1
TKT000639,CUST000309,2025-02-01,Requesting card cancellation,0
TKT000640,CUST000309,2025-02-01,Fee complaint,1
TKT000641,CUST000309,2025-03-01,Fee complaint,0
TKT000642,CUST000309,2025-04-01,Card not working,1
TKT000643,CUST000309,2025-05-01,General inquiry,0
TKT000644,CUST000309,2025-08-01,Billing dispute,1
TKT000645,CUST000309,2025-09-01,Card not working,1
TKT000646,CUST000309,2025-11-01,Billing dispute,1
TKT000647,CUST000309,2025-12-01,Rewards points issue,1
TKT000648,CUST000311,2025-01-01,Card not working,1
TKT000649,CUST000311,2025-01-01,Fee complaint,1
TKT000650,CUST000311,2025-02-01,App/website login issue,1
TKT000651,CUST000311,2025-02-01,Requesting card cancellation,1
TKT000652,CUST000311,2025-02-01,General inquiry,1
TKT000653,CUST000311,2025-02-01,General inquiry,1
TKT000654,CUST000313,2025-03-01,Fee complaint,1
TKT000655,CUST000313,2025-04-01,Rewards points issue,1
TKT000656,CUST000314,2025-03-01,App/website login issue,1
TKT000657,CUST000314,2025-04-01,Late payment inquiry,1
TKT000658,CUST000314,2025-04-01,Requesting credit limit increase,1
TKT000659,CUST000314,2025-05-01,App/website login issue,1
TKT000660,CUST000314,2025-05-01,Requesting card cancellation,1
TKT000661,CUST000314,2025-08-01,App/website login issue,1
TKT000662,CUST000314,2025-09-01,Requesting card cancellation,1
TKT000663,CUST000314,2025-09-01,Rewards points issue,1
TKT000664,CUST000314,2025-09-01,Card not working,1
TKT000665,CUST000314,2025-09-01,Billing dispute,1
TKT000666,CUST000314,2025-10-01,Billing dispute,1
TKT000667,CUST000314,2025-10-01,Billing dispute,1
TKT000668,CUST000314,2025-11-01,Late payment inquiry,1
TKT000669,CUST000314,2025-11-01,App/website login issue,1
TKT000670,CUST000314,2025-12-01,App/website login issue,1
TKT000671,CUST000319,2025-08-01,Card not working,1
TKT000672,CUST000319,2025-08-01,Requesting card cancellation,1
TKT000673,CUST000319,2025-09-01,Rewards points issue,1
TKT000674,CUST000319,2025-09-01,Billing dispute,0
TKT000675,CUST000322,2025-01-01,General inquiry,0
TKT000676,CUST000322,2025-02-01,General inquiry,1
TKT000677,CUST000322,2025-06-01,Fee complaint,1
TKT000678,CUST000322,2025-07-01,Requesting card cancellation,1
TKT000679,CUST000322,2025-08-01,App/website login issue,1
TKT000680,CUST000322,2025-08-01,General inquiry,1
TKT000681,CUST000322,2025-08-01,Fee complaint,0
TKT000682,CUST000322,2025-10-01,Billing dispute,1
TKT000683,CUST000322,2025-12-01,General inquiry,1
TKT000684,CUST000322,2025-12-01,Card not working,1
TKT000685,CUST000328,2025-06-01,App/website login issue,0
TKT000686,CUST000328,2025-07-01,App/website login issue,0
TKT000687,CUST000328,2025-07-01,Card not working,1
TKT000688,CUST000328,2025-08-01,App/website login issue,1
TKT000689,CUST000329,2025-01-01,Late payment inquiry,1
TKT000690,CUST000329,2025-01-01,Fee complaint,0
TKT000691,CUST000329,2025-01-01,Late payment inquiry,1
TKT000692,CUST000332,2025-02-01,App/website login issue,1
TKT000693,CUST000332,2025-03-01,Requesting credit limit increase,1
TKT000694,CUST000332,2025-03-01,Fee complaint,0
TKT000695,CUST000333,2025-01-01,Billing dispute,1
TKT000696,CUST000333,2025-01-01,Late payment inquiry,1
TKT000697,CUST000333,2025-01-01,General inquiry,1
TKT000698,CUST000333,2025-03-01,Requesting card cancellation,1
TKT000699,CUST000333,2025-03-01,Fee complaint,1
TKT000700,CUST000333,2025-04-01,Fraud concern,1
TKT000701,CUST000333,2025-04-01,App/website login issue,0
TKT000702,CUST000333,2025-05-01,Rewards points issue,1
TKT000703,CUST000333,2025-05-01,General inquiry,1
TKT000704,CUST000333,2025-05-01,App/website login issue,1
TKT000705,CUST000333,2025-06-01,Billing dispute,1
TKT000706,CUST000333,2025-06-01,Late payment inquiry,1
TKT000707,CUST000333,2025-06-01,Fraud concern,0
TKT000708,CUST000333,2025-07-01,App/website login issue,1
TKT000709,CUST000333,2025-07-01,General inquiry,1
TKT000710,CUST000333,2025-09-01,Rewards points issue,1
TKT000711,CUST000333,2025-09-01,Requesting card cancellation,0
TKT000712,CUST000333,2025-09-01,Card not working,1
TKT000713,CUST000333,2025-09-01,App/website login issue,1
TKT000714,CUST000333,2025-10-01,Rewards points issue,1
TKT000715,CUST000333,2025-10-01,Late payment inquiry,1
TKT000716,CUST000333,2025-11-01,Rewards points issue,1
TKT000717,CUST000333,2025-11-01,Fee complaint,1
TKT000718,CUST000333,2025-12-01,General inquiry,1
TKT000719,CUST000333,2025-12-01,Fee complaint,1
TKT000720,CUST000334,2025-09-01,General inquiry,0
TKT000721,CUST000334,2025-10-01,Rewards points issue,1
TKT000722,CUST000334,2025-11-01,Requesting card cancellation,0
TKT000723,CUST000334,2025-11-01,Fee complaint,0
TKT000724,CUST000337,2025-05-01,App/website login issue,1
TKT000725,CUST000337,2025-05-01,Late payment inquiry,1
TKT000726,CUST000337,2025-07-01,Fee complaint,1
TKT000727,CUST000337,2025-08-01,Rewards points issue,1
TKT000728,CUST000337,2025-08-01,Requesting card cancellation,1
TKT000729,CUST000337,2025-11-01,Requesting card cancellation,1
TKT000730,CUST000337,2025-11-01,App/website login issue,1
TKT000731,CUST000338,2025-08-01,Billing dispute,1
TKT000732,CUST000338,2025-08-01,General inquiry,1
TKT000733,CUST000339,2025-03-01,General inquiry,1
TKT000734,CUST000344,2025-01-01,Rewards points issue,1
TKT000735,CUST000344,2025-02-01,General inquiry,1
TKT000736,CUST000344,2025-02-01,Requesting card cancellation,1
TKT000737,CUST000344,2025-05-01,Fraud concern,1
TKT000738,CUST000346,2025-01-01,Billing dispute,1
TKT000739,CUST000346,2025-01-01,App/website login issue,1
TKT000740,CUST000346,2025-02-01,App/website login issue,1
TKT000741,CUST000346,2025-02-01,Billing dispute,1
TKT000742,CUST000346,2025-04-01,Requesting card cancellation,1
TKT000743,CUST000346,2025-05-01,Fee complaint,1
TKT000744,CUST000346,2025-08-01,General inquiry,1
TKT000745,CUST000346,2025-08-01,Rewards points issue,1
TKT000746,CUST000346,2025-08-01,Billing dispute,0
TKT000747,CUST000346,2025-09-01,Fee complaint,1
TKT000748,CUST000346,2025-09-01,Fraud concern,0
TKT000749,CUST000346,2025-11-01,Rewards points issue,1
TKT000750,CUST000346,2025-12-01,Rewards points issue,1
TKT000751,CUST000349,2025-05-01,Fraud concern,0
TKT000752,CUST000349,2025-06-01,Card not working,1
TKT000753,CUST000354,2025-10-01,Billing dispute,0
TKT000754,CUST000354,2025-11-01,Requesting card cancellation,0
TKT000755,CUST000356,2025-02-01,Billing dispute,1
TKT000756,CUST000356,2025-03-01,Requesting card cancellation,1
TKT000757,CUST000356,2025-04-01,Fee complaint,1
TKT000758,CUST000356,2025-05-01,Late payment inquiry,1
TKT000759,CUST000356,2025-05-01,General inquiry,1
TKT000760,CUST000356,2025-09-01,Fraud concern,0
TKT000761,CUST000356,2025-10-01,App/website login issue,1
TKT000762,CUST000356,2025-11-01,Late payment inquiry,1
TKT000763,CUST000356,2025-11-01,General inquiry,1
TKT000764,CUST000356,2025-11-01,Requesting card cancellation,1
TKT000765,CUST000356,2025-12-01,Fee complaint,1
TKT000766,CUST000356,2025-12-01,Late payment inquiry,1
TKT000767,CUST000358,2025-07-01,Requesting credit limit increase,1
TKT000768,CUST000364,2025-06-01,Requesting card cancellation,1
TKT000769,CUST000364,2025-06-01,Late payment inquiry,1
TKT000770,CUST000364,2025-06-01,Billing dispute,1
TKT000771,CUST000364,2025-06-01,Billing dispute,0
TKT000772,CUST000383,2025-02-01,Late payment inquiry,1
TKT000773,CUST000383,2025-04-01,Late payment inquiry,1
TKT000774,CUST000389,2025-08-01,Rewards points issue,1
TKT000775,CUST000389,2025-08-01,Late payment inquiry,1
TKT000776,CUST000389,2025-09-01,Card not working,1
TKT000777,CUST000392,2025-10-01,App/website login issue,1
TKT000778,CUST000392,2025-10-01,Rewards points issue,1
TKT000779,CUST000399,2025-01-01,Requesting card cancellation,1
TKT000780,CUST000399,2025-02-01,General inquiry,1
TKT000781,CUST000408,2025-08-01,Billing dispute,1
TKT000782,CUST000408,2025-08-01,Card not working,1
TKT000783,CUST000408,2025-08-01,Late payment inquiry,0
TKT000784,CUST000408,2025-09-01,App/website login issue,1
TKT000785,CUST000411,2025-02-01,Fee complaint,1
TKT000786,CUST000411,2025-02-01,Fee complaint,1
TKT000787,CUST000411,2025-03-01,Billing dispute,1
TKT000788,CUST000411,2025-06-01,General inquiry,1
TKT000789,CUST000411,2025-06-01,Rewards points issue,1
TKT000790,CUST000411,2025-07-01,General inquiry,1
TKT000791,CUST000411,2025-09-01,Requesting card cancellation,1
TKT000792,CUST000411,2025-10-01,Billing dispute,1
TKT000793,CUST000411,2025-11-01,App/website login issue,1
TKT000794,CUST000417,2025-01-01,Card not working,1
TKT000795,CUST000417,2025-01-01,Requesting credit limit increase,1
TKT000796,CUST000417,2025-02-01,Fraud concern,1
TKT000797,CUST000417,2025-03-01,App/website login issue,1
TKT000798,CUST000417,2025-03-01,Late payment inquiry,1
TKT000799,CUST000417,2025-04-01,Fee complaint,1
TKT000800,CUST000417,2025-05-01,Requesting card cancellation,1
TKT000801,CUST000417,2025-06-01,Fraud concern,1
TKT000802,CUST000417,2025-06-01,Card not working,1
TKT000803,CUST000417,2025-07-01,Requesting card cancellation,1
TKT000804,CUST000417,2025-08-01,App/website login issue,1
TKT000805,CUST000423,2025-01-01,Fraud concern,1
TKT000806,CUST000423,2025-02-01,Fee complaint,1
TKT000807,CUST000423,2025-04-01,Fraud concern,0
TKT000808,CUST000423,2025-04-01,App/website login issue,1
TKT000809,CUST000423,2025-04-01,Rewards points issue,1
TKT000810,CUST000423,2025-06-01,Billing dispute,1
TKT000811,CUST000423,2025-07-01,App/website login issue,1
TKT000812,CUST000423,2025-07-01,App/website login issue,0
TKT000813,CUST000423,2025-08-01,General inquiry,1
TKT000814,CUST000423,2025-09-01,Billing dispute,1
TKT000815,CUST000423,2025-09-01,App/website login issue,1
TKT000816,CUST000423,2025-10-01,Late payment inquiry,1
TKT000817,CUST000423,2025-12-01,Billing dispute,1
TKT000818,CUST000424,2025-01-01,Fee complaint,1
TKT000819,CUST000424,2025-04-01,Requesting credit limit increase,1
TKT000820,CUST000424,2025-05-01,Late payment inquiry,0
TKT000821,CUST000424,2025-06-01,Card not working,1
TKT000822,CUST000424,2025-07-01,Requesting card cancellation,1
TKT000823,CUST000424,2025-09-01,Requesting credit limit increase,1
TKT000824,CUST000424,2025-11-01,Rewards points issue,1
TKT000825,CUST000424,2025-11-01,Fee complaint,0
TKT000826,CUST000424,2025-12-01,App/website login issue,0
TKT000827,CUST000426,2025-02-01,Fee complaint,1
TKT000828,CUST000426,2025-02-01,Requesting card cancellation,0
TKT000829,CUST000426,2025-02-01,Requesting card cancellation,1
TKT000830,CUST000428,2025-03-01,General inquiry,1
TKT000831,CUST000428,2025-04-01,General inquiry,1
TKT000832,CUST000433,2025-01-01,Requesting card cancellation,0
TKT000833,CUST000433,2025-05-01,Requesting card cancellation,1
TKT000834,CUST000433,2025-07-01,Billing dispute,1
TKT000835,CUST000433,2025-08-01,Fee complaint,1
TKT000836,CUST000433,2025-09-01,Card not working,1
TKT000837,CUST000433,2025-10-01,Billing dispute,1
TKT000838,CUST000433,2025-11-01,App/website login issue,1
TKT000839,CUST000433,2025-11-01,Late payment inquiry,1
TKT000840,CUST000433,2025-11-01,Fraud concern,1
TKT000841,CUST000433,2025-11-01,Billing dispute,1
